"status","id","nome","categoria","subcategoria","subcategoria2","peso","altura","largura","comprimento","preco","destaque","descricao","imagens","nome_variacao_1","variacoes_1","nome_variacao_2","variacoes_2","nome_variacao_3","variacoes_3","caminho_origem","pasta_produto"
"ativo","3-3-2-002","Letreiro Forte e Corajosa","decoracao","Letreiros","Frases","113.41","10","3.1","20","16.9","","Tamanho aproximado: 20 cm x 3,1 cm x 10 cm","produtos/imagens/decoracao/letreiros/frases/3-3-2-002-letreiro-forte-e-corajosa/1.png","Cor da Base","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","Cor do Nome","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","","","3 DECORAÇÃO\3 LETREIROS\2 FRASES\002 FORTE E CORAJOSA","3-3-2-002-letreiro-forte-e-corajosa"
"ativo","3-3-2-003","Letreiro Home","decoracao","Letreiros","Frases","23.48","9.2","3.5","19.2","14.9","","Tamanho aproximado: 19,2 cm x 3,5 cm x 9,2 cm","produtos/imagens/decoracao/letreiros/frases/3-3-2-003-letreiro-home/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","","","","","3 DECORAÇÃO\3 LETREIROS\2 FRASES\003 HOME","3-3-2-003-letreiro-home"
"ativo","3-3-2-004","Letreiro Home Empilhado com Coração","decoracao","Letreiros","Frases","122.72","15.2","3","17.5","17.9","","Tamanho aproximado: 17,5 cm x 3 cm x 15,2 cm","produtos/imagens/decoracao/letreiros/frases/3-3-2-004-letreiro-home-empilhado-com-coracao/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","","","","","3 DECORAÇÃO\3 LETREIROS\2 FRASES\004 HOME COM CORAÇÃO EMPILHADO","3-3-2-004-letreiro-home-empilhado-com-coracao"
"ativo","3-3-2-005","Letreiro Home Empilhado","decoracao","Letreiros","Frases","121.64","15.2","3","17.5","17.9","","Tamanho aproximado: 17,5 cm x 3 cm x 15,2 cm","produtos/imagens/decoracao/letreiros/frases/3-3-2-005-letreiro-home-empilhado/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","","","","","3 DECORAÇÃO\3 LETREIROS\2 FRASES\005 HOME EMPILHADO","3-3-2-005-letreiro-home-empilhado"
"ativo","3-5-1-001","Vasos Espiral Japandi","decoracao","Vasos","Japandi","336.04","19","14.5","21.2","44.9","Destaque","Kit com 3 unidades Tamanho aproximado: Vaso 1-12x12x19; Vaso 2- 9x9x14; Vaso 3- 6x6x9,5","produtos/imagens/decoracao/vasos/japandi/3-5-1-001-vasos-espiral-japandi/1.png|produtos/imagens/decoracao/vasos/japandi/3-5-1-001-vasos-espiral-japandi/2.png|produtos/imagens/decoracao/vasos/japandi/3-5-1-001-vasos-espiral-japandi/3.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","","","","","3 DECORAÇÃO\5 VASOS\1 JAPANDI\001 ESPIRAL","3-5-1-001-vasos-espiral-japandi"
"ativo","3-6-1-001","Porta-retrato Instax Uno","decoracao","Porta-retratos","Instax","25.06","9.08","2.96","7.7","5.9","","Tamanho aproximado: 7,7 cm x 3 cm x 9,1 cm","produtos/imagens/decoracao/porta-retratos/instax/3-6-1-001-porta-retrato-instax-uno/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","Tamanho","Instax Mini|Instax Square","","","3 DECORAÇÃO\6 PORTA RETRATOS\1 INSTAX\001 PORTA RETRATO INSTAX UNO","3-6-1-001-porta-retrato-instax-uno"
"ativo","3-6-1-002","Porta-retrato Instax Duo","decoracao","Porta-retratos","Instax","48.83","9.08","2.96","15.2","9.9","","Tamanho aproximado: 15,2 cm x 3 cm x 9,1 cm","produtos/imagens/decoracao/porta-retratos/instax/3-6-1-002-porta-retrato-instax-duo/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","Tamanho","Instax Mini|Instax Square","","","3 DECORAÇÃO\6 PORTA RETRATOS\1 INSTAX\002 PORTA RETRATO INSTAX DUO","3-6-1-002-porta-retrato-instax-duo"
"ativo","3-6-1-003","Porta-retrato Instax Trio","decoracao","Porta-retratos","Instax","72.63","9.08","2.96","22.6","13.9","","Tamanho aproximado: 22,6 cm x 3 cm x 9,1 cm","produtos/imagens/decoracao/porta-retratos/instax/3-6-1-003-porta-retrato-instax-trio/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","Tamanho","Instax Mini|Instax Square","","","3 DECORAÇÃO\6 PORTA RETRATOS\1 INSTAX\003 PORTA RETRATO INSTAX TRIO","3-6-1-003-porta-retrato-instax-trio"
"ativo","4-1-1-001","Estojo Don't Panic It's Organic","its-organic","Estojos","Cápsula","47.36","8.5","4.3","4.3","11.9","","Tamanho aproximado: 4,3 cm x 4,3 cm x 8,5 cm","produtos/imagens/its-organic/estojos/capsula/4-1-1-001-estojo-dont-panic-its-organic/1.png|produtos/imagens/its-organic/estojos/capsula/4-1-1-001-estojo-dont-panic-its-organic/2.png|produtos/imagens/its-organic/estojos/capsula/4-1-1-001-estojo-dont-panic-its-organic/3.png|produtos/imagens/its-organic/estojos/capsula/4-1-1-001-estojo-dont-panic-its-organic/4.png","Cor da Case","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","Cor da Frase","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","","","4 IT'S ORGANIC\1 ESTOJO\1 CAPSULA\001 DON'T PANIC IT'S ORGANIC","4-1-1-001-estojo-dont-panic-its-organic"
"ativo","4-2-1-001","Case Homer Simpsons","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-001-case-homer-simpsons/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\001 HOMER SIMPSONS","4-2-1-001-case-homer-simpsons"
"ativo","4-2-1-002","Case Batman","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-002-case-batman/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\002 BATMAN","4-2-1-002-case-batman"
"ativo","4-2-1-003","Case M&M","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-003-case-mm/1.png","Tamanho","Tradicional|Mini","Cor","Vermelho|Laranja|Amarelo|Verde|Azul","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\003 M&M","4-2-1-003-case-mm"
"ativo","4-2-1-004","Case Charmander","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-004-case-charmander/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\004 CHARMANDER","4-2-1-004-case-charmander"
"ativo","4-2-1-005","Case Gwen Stacy","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-005-case-gwen-stacy/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\005 GWEN STACY","4-2-1-005-case-gwen-stacy"
"ativo","4-2-1-006","Case Homem-Aranha","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-006-case-homem-aranha/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\006 HOMEM-ARANHA","4-2-1-006-case-homem-aranha"
"ativo","4-2-1-007","Case Homem-Aranha 2099","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-007-case-homem-aranha-2099/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\007 HOMEM-ARANHA 2099","4-2-1-007-case-homem-aranha-2099"
"ativo","4-2-1-008","Case Homem-Aranha Ham","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-008-case-homem-aranha-ham/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\008 HOMEM-ARANHA HAM","4-2-1-008-case-homem-aranha-ham"
"ativo","4-2-1-009","Case Homem-Aranha Máscara","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-009-case-homem-aranha-mascara/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\009 HOMEM-ARANHA MÁSCARA","4-2-1-009-case-homem-aranha-mascara"
"ativo","4-2-1-010","Case Homem-Aranha Miles Morales","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-010-case-homem-aranha-miles-morales/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\010 HOMEM-ARANHA MILES MORALES","4-2-1-010-case-homem-aranha-miles-morales"
"ativo","4-2-1-011","Case Homem-Aranha Noir","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-011-case-homem-aranha-noir/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\011 HOMEM-ARANHA NOIR","4-2-1-011-case-homem-aranha-noir"
"ativo","4-2-1-012","Case Homem-Aranha Traje","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-012-case-homem-aranha-traje/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\012 HOMEM-ARANHA TRAJE","4-2-1-012-case-homem-aranha-traje"
"ativo","4-2-1-013","Case Donatello","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-013-case-donatello/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\013 DONATELLO","4-2-1-013-case-donatello"
"ativo","4-2-1-014","Case Leonardo","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-014-case-leonardo/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\014 LEONARDO","4-2-1-014-case-leonardo"
"ativo","4-2-1-015","Case Michelangelo","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-015-case-michelangelo/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\015 MICHELANGELO","4-2-1-015-case-michelangelo"
"ativo","4-2-1-016","Case Rafael","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-016-case-rafael/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\016 RAFAEL","4-2-1-016-case-rafael"
"ativo","4-2-1-017","Case Mickey","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-017-case-mickey/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\017 MICKEY","4-2-1-017-case-mickey"
"ativo","4-2-1-018","Case Minnie","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-018-case-minnie/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\018 MINNIE","4-2-1-018-case-minnie"
"ativo","4-2-1-019","Case Pikachu","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-019-case-pikachu/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\019 PIKACHU","4-2-1-019-case-pikachu"
"ativo","4-2-1-020","Case Pokebola","its-organic","Cases para Isqueiro","BIC","17.12","6.9","2.2","3","7.9","","Tamanho aproximado: 3 cm x 2,2 cm x 6,9 cm","produtos/imagens/its-organic/cases-para-isqueiro/bic/4-2-1-020-case-pokebola/1.png","Tamanho","Tradicional|Mini","","","","","4 IT'S ORGANIC\2 CASE PARA ISQUEIRO\1 BIC\020 POKEBOLA","4-2-1-020-case-pokebola"
